test,page,strategy,visitnumber,ttr,datafetch,databulkload,templateparse,latency,bandwidth,date
Test,Wiki,Sync Kit,17,326,25,1,12,1,1,2010-02-10 17:32:52.006914-05
Test,Wiki,Sync Kit,4,292,24,2,12,1,1,2010-02-10 17:33:02.821549-05
Test,Wiki,Sync Kit,5,425,23,2,12,1,1,2010-02-10 17:33:04.20195-05
Test,Wiki,Sync Kit,5,278,23,1,11,1,1,2010-02-10 17:33:05.312305-05
Test,Wiki,Sync Kit,5,273,23,2,11,1,1,2010-02-10 17:33:07.723547-05
Test,Wiki,Sync Kit,5,372,26,2,11,1,1,2010-02-10 17:33:09.081116-05
Test,Wiki,Sync Kit,10,374,28,2,12,1,1,2010-02-10 17:33:19.160184-05
Test,Wiki,Sync Kit,11,336,24,2,11,1,1,2010-02-10 17:33:21.544531-05
Test,Wiki,Sync Kit,11,302,0,0,19,1,1,2010-02-10 17:33:22.738483-05
Test,Wiki,Sync Kit,12,256,27,2,11,1,1,2010-02-10 17:33:25.004627-05
Test,Wiki,Sync Kit,14,264,24,2,12,1,1,2010-02-10 17:33:27.438142-05
